timestamp,caption,user,full_name,likes,image_url,dimensions,location,country,tagged_account
2021-05-13 14:11:11,"Мой мужчина на стиле
#mrmur #bmw #puma #rainyday",tizeestar,смотри не пропусти,2,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/185431495_327872685638056_3716293897772789793_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=wEgbI67aVpwAX96pzSn&edm=AABBvjUBAAAA&ccb=7-4&oh=f5087aba3b250d5bc0cd89c0900c4077&oe=60C285EB&_nc_sid=83d603,"{'height': 1080, 'width': 1080}",,,[]
2021-05-13 14:10:38,"De acordo com o repórter @cosmerimolireal, Dudu NÃO ficará no Al Duhail.

Clube do Catar já avisou o atleta. 

Seguimos apurando para confirmar a informação.

VAMOS AGUARDAR E PEDIR PRA QUE ISSO SEJA VERDADE. LINK NOS STORIES

#puma #sociedadeesportivapalmeiras #vamosganharporco #instaporco #futebolbrasileiro #alviverdeimponente #soupalmeiras #palmeirasminhavidaevoce #naoimportaoquedigam #palestrinos #dalheporco
#palmeiras #futebol  #palmeirasminhavida  #sep #avantipalestra #brasileirao #allianzparque #libertadores #palestraitalia  #verdao #sepalmeiras #palestrinas #familiapalmeiras #avantipalmeiras #torcidaquecantaevibra #palestra #alviverde #palmeirense",palestratv_,SE Palmeiras - Palestra TV,327,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/185603316_287038316409208_1429552597507870849_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=Xf8nY9z-SRcAX-6s15x&edm=AABBvjUBAAAA&ccb=7-4&oh=2e3810fc86e2ceb99a786f9162eb552b&oe=60C36B62&_nc_sid=83d603,"{'height': 750, 'width': 750}","{'street_address': 'Rua Palestra Itália ', 'zip_code': '05005-000', 'city_name': 'São Paulo, Brazil', 'region_name': '', 'country_code': 'BR', 'exact_city_match': False, 'exact_region_match': False, 'exact_country_match': False}",BR,[]
2021-05-13 14:10:13,"Días de ofertas en gorras ($35) y camisas ($55) del nuestro stock en la tienda, no te quedes sin el tuyo #gorras #galapagos #camisas #tortugawaves #quiksilver #puma #underarmour #volcom",tortugawaves.gol,Tortuga Waves & Gol,2,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/185816726_762609804399231_3685394051430271622_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=xXJZTtUEheoAX-0y67m&edm=AABBvjUBAAAA&ccb=7-4&oh=2b0a6186e5eae5e5d7ee1ac2f222575c&oe=60C5BA62&_nc_sid=83d603,"{'height': 1080, 'width': 1080}",,,[]
2021-05-13 14:10:01,#nautica #lacoste #puma,teesfromdee,dee tees,2,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/185010988_826509851328226_8652896964667086123_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=DwKsWSQ7BlUAX-pi8et&edm=AABBvjUBAAAA&ccb=7-4&oh=6b2e7d2b14bd16f02ed04a608674c412&oe=60C3BCE7&_nc_sid=83d603,"{'height': 750, 'width': 750}",,,[]
2021-05-13 14:10:00,"Still far away from my goals but on the right direction I think 😅
#me #portugueseitaliangirl #focusedonmygoals #dontgiveup #gym #fitnessjourney #puma #pink #nastygal #england #luton",_chezvalerie_,Vαʅéɾιҽ,38,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/184733241_285950339913071_1938346631937861515_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=F8F8cNy2F4UAX9ULrNU&edm=AABBvjUBAAAA&ccb=7-4&oh=a77ee252c4ca620a4bc9b901c7bbf5a2&oe=60C2FD22&_nc_sid=83d603,"{'height': 1285, 'width': 1080}",,,[]
2021-05-13 14:09:45,Selfing😉 with my bra @maher_lasquale ✨👥🤳 #dz #dzpower #italia #puma #dior #dolcegabbana #madrid #selfie #brothers #fashion #fashionstyle #fashionmen siiuiiiiii 🤙🏻,aymen.zaidi77,AyMen🌹✨,63,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/185044558_1181294245634899_8412791646555006780_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=8vrKMEDA3PMAX9BOi1v&edm=AABBvjUBAAAA&ccb=7-4&oh=41c1de40e0dc177121a97e9327bce117&oe=60C5AB2F&_nc_sid=83d603,"{'height': 1350, 'width': 1080}",,,[]
2021-05-13 14:09:41,"💎Available Now
  V e r s a c e
  Made in Italy 🇮🇹
For Order 01153610123 Or Send Dm📩
٨ش.الوحده العربيه من جسر السويس امام بوابه فندق السلام بجوار مترو نادي الشمس وبجوار البنك الأهلي
#نينجا_ستور
.
..
.
..
.
#mohamedramadan #versace #babyvercase #new #sneakers #footwear #sports #original #outlet #adidas #asics #rebook #fashionstyle #fashionblogger #fashionista #gucci #zanotti #casualstyle #like4likes #phlippplein #puma #follow4follow #followers #louisvuitton #blogger #ninja #jordan #newbalance #givenchy",ninjastore.1,Ninjastore's,22,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/184636126_477609250142738_4435113883505394247_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=FZaIaVs8qD4AX_A8DWG&edm=AABBvjUBAAAA&ccb=7-4&oh=ae4aae13ded3485757283c0178ddef5f&oe=60C2FA12&_nc_sid=83d603,"{'height': 750, 'width': 750}","{'street_address': 'ش الوحدة العربية من جسر السويس امام بوابة فندق السلام بجوار مترو نادي الشمس.      phone num : 01153610123', 'zip_code': '', 'city_name': 'Cairo, Egypt', 'region_name': '', 'country_code': 'EG', 'exact_city_match': False, 'exact_region_match': False, 'exact_country_match': False}",EG,['ninjastore.1']
2021-05-13 14:09:39,"Ayooooo why they giving @samuelljackson for a minute damn they tryna give him a hard time tsa not having that shit #getthestrap @theshaderoom 😂😂😂😂😂😂😂
follow my page @thereal__jayblaq2x
#samuelljackson
.
#hiphop #visiuals #views #phillyclassics215 #philly #powertv #rap #films #ep #explore #hiphopsince1987 #powertv #nyc #bk #KOBE #phillyartist #hiphop #drillmusic #dead #ep #vibes #rocnation #power99 #powertv #NipseyHussle #BestLyrics #Greatest #puma #pumashoes #pumafuture",thereal__jayblaq2x,thereal__jayblaq2x ☯🐉,233,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/185895312_462226521544253_8277133840465734321_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=WYwNpEC2xjcAX8HoZpm&edm=AABBvjUBAAAA&ccb=7-4&oh=0262536e2477c7365a3696308d1a41e5&oe=60A1400E&_nc_sid=83d603,"{'height': 640, 'width': 640}","{'street_address': '', 'zip_code': '', 'city_name': '', 'region_name': '', 'country_code': '', 'exact_city_match': False, 'exact_region_match': False, 'exact_country_match': False}",,"['worldstar', 'theshaderoom', 'samuelljackson', 'hollywoodunlocked']"
2021-05-13 14:09:25,"All regions can be shipped，Consultation price, purchase method。📲: 👇
 WhatsApp: +8618850748523
——————————————————————————————
#nike#adidas#shoes#chile#peru#usa #italy #spain #austria#Asics#Soccer#airjordan#Huarache#puma#VANS#Salomon#gucci#zapatillas#Force#newbalance#sneaker#Salomon#timberland#jersey#watches#clothing#glasses",chenweijian04,shoes.clothes_trading04,1,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/185291550_2718560131769499_6781630781619645856_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=dznmUATqImsAX9PPtXJ&edm=AABBvjUBAAAA&ccb=7-4&oh=ec3648c853125d851be85516124d1d1c&oe=60A16A96&_nc_sid=83d603,"{'height': 750, 'width': 750}","{'street_address': '', 'zip_code': '', 'city_name': 'Barcelona, Spain', 'region_name': '', 'country_code': 'ES', 'exact_city_match': True, 'exact_region_match': False, 'exact_country_match': False}",ES,[]
2021-05-13 14:09:00,"Messagerie Blazer Мужской Пиджак Блейзер

очень крутой коттоновый пиджак от достойного итальянского бренда, хороший дизайн, заплатки на локтях, красивый цвет, сделан в Италии , безупречно сидит на теле размер S состояние близкое к новой цена нового от 300 евро, от 9000 грн

Замеры: Длина 70 см Плечи 40 см Подмышки 48 см Рукав 64 см

Цена в Директ!!!

#stockholmshopS 
#стокгольмшоп 
#stockholmshop #hackett #блазер #пиджак #куртка #мужскойпиджакукраина #мужскойпиджак #johnadams #puma #pumaukraine #antonymorato #tommyhilfiger #tommy #томмихилфигер #zara  #zaramen #худи #худиукраина  #пума #пиджакукраина #пиджакимужские #маркополо #marcopolo #tombolini #пиджак #пиджакукраина #hugoboss #хюггебокс #massimodutti #messagerie",stockholmshop,STOCK-HOLM SHOP,5,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/185114348_2897941177148833_4122013765778965679_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=CU7sonJA02YAX9W5iSD&edm=AABBvjUBAAAA&ccb=7-4&oh=014012e89962b25d429ee3d580296d6d&oe=60C272A1&_nc_sid=83d603,"{'height': 559, 'width': 750}",,,[]
2021-05-13 14:08:26,"#کتونی_اورجینال

برند:Puma Cell Alien

سایز:40.5

سانت:26

کدمحصول :369802 03

قیمت :2،300,000

وضعیت:اکبند

(کارها 💯اورجینال می‌باشند و به ضمانت اورجینال فروخته میشوند )

آدرس:مهاباد،بازارچه ساحل(تاناکورا)،انتهای راسته گلستان غرفه598
ارسال رایگان به تمام نقاط کشور در کمترین زمان📦🚚
_____________________________________________
جهت سفارش 👇
دایرکت،واتساپ

تماس : 09147157350
#original
#adidas
#nike
#reebokmon
#jordan
#newbalance 
#asics
#underarmour
#puma 
#timberland
#skechers
#mahabad
#tanakora_javan",katoni_mahabad_zarin,کتونی مردانه و زنانه,64,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/184985349_911034456353968_25090275531740484_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=n4e07W8Yzb0AX9VE0UE&edm=AABBvjUBAAAA&ccb=7-4&oh=d6d58d51d7a508f04a7996249baac2f4&oe=60C5B1F8&_nc_sid=83d603,"{'height': 600, 'width': 480}","{'street_address': 'آذربایجان غربی ، مهاباد ، بازار بزرگ تاناکورا مهاباد', 'zip_code': '5915944441', 'city_name': 'Mahabad, Iran', 'region_name': '', 'country_code': 'IR', 'exact_city_match': False, 'exact_region_match': False, 'exact_country_match': False}",IR,[]
2021-05-13 14:08:00,"get away 💫 
•
•
•
•
•
•
•
•
•
•
•
#pretty #explore #exploremore #dominicana #latina #curlyhair #puma #amabassadorsearch #carselfie #chill #prettygirls #cute #🇪🇸 #🇩🇴",jannel.jayde,nelly 🌀,67,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/186861329_159466806122261_6492913122748385085_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=XPYC0631JVYAX9Daiuk&edm=AABBvjUBAAAA&ccb=7-4&oh=474053be4d7495b504aa7aea77d44825&oe=60C3B907&_nc_sid=83d603,"{'height': 1350, 'width': 1080}",,,[]
2021-05-13 14:07:12,"All regions can be shipped，Consultation price, purchase method。📲: 👇
 WhatsApp: +8618850748523
——————————————————————————————
#nike#adidas#shoes#chile#peru#usa #italy #spain #austria#Asics#Soccer#airjordan#Huarache#puma#VANS#Salomon#gucci#zapatillas#Force#newbalance#sneaker#Salomon#timberland#jersey#watches#clothing#glasses",chenweijian05,shoes.clothes_trading05,1,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/185620704_3535403503267030_4001140267373403752_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=OoeY6Nlf9scAX_BgRRv&edm=AABBvjUBAAAA&ccb=7-4&oh=4c8fea66bbf1a2a77262f2f6e14c6330&oe=60A15065&_nc_sid=83d603,"{'height': 750, 'width': 750}","{'street_address': '', 'zip_code': '', 'city_name': '', 'region_name': '', 'country_code': '', 'exact_city_match': False, 'exact_region_match': False, 'exact_country_match': False}",,[]
2021-05-13 14:07:08,"پیراهن خوشگل زنانه 😎
قیمت ۳۹.۱۹ لیر
لینک 
https://m.trendyol.com/olalook/kadin-siyah-buyuk-cicekli-kruvaze-elbise-elb-19000860-p-32589637?boutiqueId=567927&merchantId=104703

لینک کانال
@yakamoz_onlineshop

ارتباط با ادمین 
https://t.me/yakamoz_z
https://t.me/Smnzn

online_shop #online #shoping #trendiyol #yakamoz #kaden #erkek #zara #bershka #avva #pierre_cardin #jakamen #adidas #puma #nike #the_north_face #mango",yakamoz_onlineshop,Yakamoz_shop,296,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/184895975_3044615099100229_4815990877097821985_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=UdSdIO8Mf8oAX_AqRbA&edm=AABBvjUBAAAA&ccb=7-4&oh=2a67acc1cc005fb47a77b7d947e482a0&oe=60C3B094&_nc_sid=83d603,"{'height': 750, 'width': 750}",,,[]
2021-05-13 14:06:18,"پیراهن خوشگل 
قیمت ۴۲.۴۹ لیر
لینک
https://m.trendyol.com/olalook/kadin-kirmizi-omuz-detayli-kaskorse-elbise-elb-19001457-p-97396806?boutiqueId=567926&merchantId=104703
لینک کانال 
@yakamoz_onlineshop

ارتباط با ادمین https://t.me/yakamoz_z
https://t.me/Smnz

online_shop #online #shoping #trendiyol #yakamoz #kaden #erkek #zara #bershka #avva #pierre_cardin #jakamen #adidas #puma #nike #the_north_face #mango",yakamoz_onlineshop,Yakamoz_shop,306,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/185248678_776122752935934_2142576152548341960_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=GFXZFD3D3BkAX-FM7HY&edm=AABBvjUBAAAA&ccb=7-4&oh=56013464afc236dffb91649ab7dbef1d&oe=60C2799D&_nc_sid=83d603,"{'height': 1080, 'width': 1080}",,,[]
2021-05-13 14:04:07,"Neymar❤️‍🔥

Follow For More 

#neymar #moneyheist #neymarjr #fcbarcelona #barcelona #juventus #parissaintgermain #psg #brasil #canada #bayernmunich #adidas #nike #nikeshoes #puma #2021 #2022 #follow #likeforlikes #mbappe #messi #edits #footballmemes #footballedits #vibes #goal #goat",sad.mai_02x,K4W4KI,5,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/184815868_1094416737710638_57303263506662351_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=_2FSTPraxxQAX8q5-NU&edm=AABBvjUBAAAA&ccb=7-4&oh=e244c29c62759a5f0c94be8f8c5eb31e&oe=60A0DDDE&_nc_sid=83d603,"{'height': 800, 'width': 640}",,,[]
2021-05-13 13:59:15,"Sunshine and Good feelings 🕶

#sunglasses #makeup #follow4follow #beauty #happy  #selfie #selflove #beautiful #happiness #photooftheday #bestoftheday #style #best #makeuplover #greyeyes #greeneyes  #beautifuleyes #Dubaimomblogger #uaebloggers #uaebloggersdubai #dubaimommyblogger #dubaimoms #dubailife #Dubai #maxfashion #shein #sheinarabia #puma #pumashoes #pumauae",lakshandmommy,Deepti & Laksh,41,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/184961103_2929478737337823_1654279851735750325_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=ontsv-DCMYIAX88dCHb&edm=AABBvjUBAAAA&ccb=7-4&oh=c888f0c348d29a0c03860212f2565246&oe=60C38421&_nc_sid=83d603,"{'height': 1080, 'width': 1080}","{'street_address': '', 'zip_code': '', 'city_name': 'Dubai, United Arab Emirates', 'region_name': '', 'country_code': 'AE', 'exact_city_match': True, 'exact_region_match': False, 'exact_country_match': False}",AE,[]
2021-05-13 13:55:25,"So so excited for this transformation @jrf_transformations 👙 🏆 🤪

Day 1 @josefrakich complete ✔️ 

#josefrakich #josefrakichfitness #jrf #jrfchallenge #gym #instafit #instafitness #instaﬁt #weighttraining #weighttrainingforwomen #gplclient #glutes #glutesday #gluteworkout #abworkout #bootyworkout #bootybuild #bootybuilding #bodybuilding #tonedfigure #puma #legday #legdayworkout #gains #muscle #musclebuilding #musclegain #protein #myprotein 

Dreaming a #tonedfigurecompetitor 🙌🏼💪 💭",derrenfuller_x,𝔇𝔢𝔯𝔯𝔢𝔫 𝔉𝔲𝔩𝔩𝔢𝔯 🦋,60,https://instagram.ffxe1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/186208670_243759567542838_8597283267862025522_n.jpg?tp=1&_nc_ht=instagram.ffxe1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=E0Zy7ie5uoMAX9mn0R7&edm=AABBvjUBAAAA&ccb=7-4&oh=5a7b07a90548a700b5a4afb2385b29db&oe=60C5F5EC&_nc_sid=83d603,"{'height': 1281, 'width': 1080}",,,[]
